"country","year","pb","d"
"Argentina",1937,-0.36693799495697,27.1599998474121
"Argentina",1938,-0.85480797290802,28.8299999237061
"Argentina",1939,-1.6774400472641,30.5499992370605
"Argentina",1940,-0.680070996284485,30.3999996185303
"Argentina",1941,-1.28377997875214,29.8799991607666
"Argentina",1942,-1.48956000804901,28.0499992370605
"Argentina",1943,-2.24355006217957,28.9200000762939
"Argentina",1944,-3.18299007415771,26.9200000762939
"Argentina",1945,-3.84083008766174,27.6100006103516
"Argentina",1946,-3.14488005638123,24.2399997711182
"Argentina",1947,-0.780501008033752,20.0900001525879
"Argentina",1948,-2.01974010467529,19.3999996185303
"Argentina",1949,-3.23497009277344,19.7399997711182
"Argentina",1950,-2.63978004455566,20.5100002288818
"Argentina",1951,-2.83327007293701,17.4200000762939
"Argentina",1952,-2.21655988693237,18.7199993133545
"Argentina",1953,-2.34876990318298,21.4400005340576
"Argentina",1954,-2.39503002166748,23.9099998474121
"Argentina",1955,-2.93154001235962,24.1399993896484
"Argentina",1956,-3.03798007965088,22.0300006866455
"Argentina",1957,-2.05104994773865,19.6700000762939
"Argentina",1958,-5.90548992156982,17.1900005340576
"Argentina",1959,-4.29135990142822,10.1899995803833
"Argentina",1960,-1.47739994525909,8.39000034332275
"Argentina",1961,2.18630003929138,8.6899995803833
"Argentina",1962,0.0877240002155304,25.0799999237061
"Argentina",1963,-0.0465909987688065,23.3999996185303
"Argentina",1964,-0.518541991710663,16.75
"Argentina",1965,-0.38068300485611,15.8800001144409
"Argentina",1966,-0.506213009357452,13.3999996185303
"Argentina",1967,1.03855001926422,10.9300003051758
"Argentina",1968,0.645151019096375,9.43000030517578
"Argentina",1969,3.41005992889404,9.63000011444092
"Argentina",1970,4.04626989364624,13.4799995422363
"Argentina",1971,3.93612003326416,15.1899995803833
"Argentina",1972,4.13165998458862,17.0900001525879
"Argentina",1973,2.59012007713318,12
"Argentina",1974,5.05150985717773,12.960000038147
"Argentina",1975,2.3171501159668,33.8400001525879
"Argentina",1976,-1.21658003330231,28.7399997711182
"Argentina",1977,0.371964007616043,25.0599994659424
"Argentina",1978,0.185655996203423,17.4500007629395
"Argentina",1979,0.127091005444527,12.4300003051758
"Argentina",1980,0.269948989152908,11.3999996185303
"Argentina",1981,-1.04770994186401,26.5200004577637
"Argentina",1982,-0.174147993326187,52.2200012207031
"Argentina",1983,-0.627008020877838,64.2300033569336
"Argentina",1984,0.731904983520508,54.5800018310547
"Argentina",1985,5.93781995773315,55.2299995422363
"Argentina",1986,5.17312002182007,55.8800010681152
"Argentina",1987,3.42963004112244,74.1399993896484
"Argentina",1988,-0.8159099817276,61.3899993896484
"Argentina",1989,0.683571994304657,118.220001220703
"Argentina",1990,0.563924014568329,48.5400009155273
"Argentina",1991,1.85080003738403,35.7299995422363
"Argentina",1992,3.13267993927002,30.0900001525879
"Argentina",1993,4.06878995895386,30.0400009155273
"Argentina",1994,2.197429895401,31.75
"Argentina",1995,1.86660003662109,34.3899993896484
"Argentina",1996,0.561782002449036,36.3699989318848
"Argentina",1997,0.332832992076874,34.50830078125
"Argentina",1998,0.584747016429901,37.5691986083984
"Argentina",1999,-0.732195973396301,42.9628982543945
"Argentina",2000,0.445594012737274,45.0009002685547
"Argentina",2001,-1.28178000450134,53.6894989013672
"Argentina",2002,0.932277977466583,164.973999023438
"Argentina",2003,3.38463997840881,139.455001831055
"Argentina",2004,5.44673013687134,127.027000427246
"Argentina",2005,4.64585018157959,87.1250991821289
"Argentina",2006,4.17596006393433,76.4567031860352
"Argentina",2007,2.4652099609375,67.0977020263672
"Argentina",2008,2.75523996353149,58.5201988220215
"Argentina",2009,0.210011005401611,58.7044982910156
"Argentina",2010,1.68335998058319,49.1024017333984
"Argentina",2011,-0.109568998217583,44.9388999938965
"Australia",1800,NA,NA
"Australia",1801,NA,NA
"Australia",1802,NA,NA
"Australia",1803,NA,NA
"Australia",1804,NA,NA
"Australia",1805,NA,NA
"Australia",1806,NA,NA
"Australia",1807,NA,NA
"Australia",1808,NA,NA
"Australia",1809,NA,NA
"Australia",1810,NA,NA
"Australia",1811,NA,NA
"Australia",1812,NA,NA
"Australia",1813,NA,NA
"Australia",1814,NA,NA
"Australia",1815,NA,NA
"Australia",1816,NA,NA
"Australia",1817,NA,NA
"Australia",1818,NA,NA
"Australia",1819,NA,NA
"Australia",1820,NA,NA
"Australia",1821,NA,NA
"Australia",1822,NA,NA
"Australia",1823,NA,NA
"Australia",1824,NA,NA
"Australia",1825,NA,NA
"Australia",1826,NA,NA
"Australia",1827,NA,NA
"Australia",1828,NA,NA
"Australia",1829,NA,NA
"Australia",1830,NA,NA
"Australia",1831,NA,NA
"Australia",1832,NA,NA
"Australia",1833,NA,NA
"Australia",1834,NA,NA
"Australia",1835,NA,NA
"Australia",1836,NA,NA
"Australia",1837,NA,NA
"Australia",1838,NA,NA
"Australia",1839,NA,NA
"Australia",1840,NA,NA
"Australia",1841,NA,NA
"Australia",1842,NA,NA
"Australia",1843,NA,NA
"Australia",1844,NA,NA
"Australia",1845,NA,NA
"Australia",1846,NA,NA
"Australia",1847,NA,NA
"Australia",1848,NA,NA
"Australia",1849,NA,NA
"Australia",1850,NA,NA
"Australia",1851,NA,NA
"Australia",1852,NA,NA
"Australia",1853,NA,NA
"Australia",1854,NA,NA
"Australia",1855,NA,NA
"Australia",1856,NA,NA
"Australia",1857,NA,NA
"Australia",1858,NA,NA
"Australia",1859,NA,NA
"Australia",1860,NA,NA
"Australia",1861,NA,8.5
"Australia",1862,NA,9.1109504699707
"Australia",1863,NA,8.6442403793335
"Australia",1864,NA,12.7896003723145
"Australia",1865,NA,12.3359003067017
"Australia",1866,NA,12.5699996948242
"Australia",1867,NA,14.6443996429443
"Australia",1868,NA,15.6211004257202
"Australia",1869,NA,16.8104991912842
"Australia",1870,NA,17.256799697876
"Australia",1871,NA,19.1798992156982
"Australia",1872,NA,15.4919996261597
"Australia",1873,NA,14.2692003250122
"Australia",1874,NA,19.4321994781494
"Australia",1875,NA,23.3687000274658
"Australia",1876,NA,15.8506002426147
"Australia",1877,NA,17.6091995239258
"Australia",1878,NA,17.2852001190186
"Australia",1879,NA,20.8934001922607
"Australia",1880,NA,22.2212009429932
"Australia",1881,NA,23.2201995849609
"Australia",1882,NA,23.2549991607666
"Australia",1883,NA,24.0909996032715
"Australia",1884,NA,29.3267993927002
"Australia",1885,NA,31.2289009094238
"Australia",1886,NA,34.2074012756348
"Australia",1887,NA,32.5023002624512
"Australia",1888,NA,32.8933982849121
"Australia",1889,NA,32.119701385498
"Australia",1890,NA,34.6874008178711
"Australia",1891,NA,37.3381004333496
"Australia",1892,NA,44.070499420166
"Australia",1893,NA,51.7097015380859
"Australia",1894,NA,54.8581008911133
"Australia",1895,NA,60.0854988098145
"Australia",1896,NA,53.4420013427734
"Australia",1897,NA,58.1305999755859
"Australia",1898,NA,51.097599029541
"Australia",1899,NA,51.4193992614746
"Australia",1900,NA,50.9085006713867
"Australia",1901,NA,46.7678985595703
"Australia",1902,NA,46.4439010620117
"Australia",1903,NA,49.7428016662598
"Australia",1904,NA,47.8772010803223
"Australia",1905,NA,49.1268997192383
"Australia",1906,NA,47.0750007629395
"Australia",1907,NA,41.2482986450195
"Australia",1908,NA,42.3596000671387
"Australia",1909,NA,40.6306991577148
"Australia",1910,NA,38.7713012695312
"Australia",1911,NA,25.8878993988037
"Australia",1912,NA,37.3647003173828
"Australia",1913,0.147131994366646,37.0718002319336
"Australia",1914,-0.129629999399185,38.1482009887695
"Australia",1915,-0.905727982521057,44.355598449707
"Australia",1916,-3.25592994689941,46.0578002929688
"Australia",1917,-4.72602987289429,51.203498840332
"Australia",1918,-4.08192014694214,61.6290016174316
"Australia",1919,-4.50829982757568,60.6287994384766
"Australia",1920,-2.127690076828,61.2051010131836
"Australia",1921,-1.70622003078461,59.0810012817383
"Australia",1922,-0.635703980922699,63.3671989440918
"Australia",1923,-0.0390730015933514,59.2318000793457
"Australia",1924,-0.207775995135307,58.8273010253906
"Australia",1925,0.998838007450104,55.3019981384277
"Australia",1926,1.00059998035431,60.4520988464355
"Australia",1927,0.751879990100861,59.7108001708984
"Australia",1928,0.672800004482269,62.3232002258301
"Australia",1929,0.753504991531372,63.8434982299805
"Australia",1930,0.44699901342392,70.2682037353516
"Australia",1931,3.71406006813049,89.8134994506836
"Australia",1932,4.29752016067505,98.1569976806641
"Australia",1933,2.10442996025085,95.2927017211914
"Australia",1934,3.9159300327301,90.1474990844727
"Australia",1935,3.37988996505737,86.7317962646484
"Australia",1936,3.02413988113403,79.7776031494141
"Australia",1937,2.90040993690491,73.5468978881836
"Australia",1938,2.69250988960266,68.6591033935547
"Australia",1939,3.30950999259949,71.193000793457
"Australia",1940,2.90404009819031,67.7322998046875
"Australia",1941,0.18648000061512,66.4942016601562
"Australia",1942,-3.48417997360229,65.2303009033203
"Australia",1943,-10.6507997512817,70.1783981323242
"Australia",1944,-10.516300201416,78.7297973632812
"Australia",1945,-7.28008985519409,89.7325973510742
"Australia",1946,-2.35093998908997,92.4940032958984
"Australia",1947,1.29765999317169,88.6606979370117
"Australia",1948,3.49345993995667,74.4648971557617
"Australia",1949,2.01202988624573,65.4023971557617
"Australia",1950,5.40498018264771,57.0583000183105
"Australia",1951,2.66794991493225,45.1867980957031
"Australia",1952,0.323379993438721,44.9221992492676
"Australia",1953,-0.13221700489521,41.6291007995605
"Australia",1954,0.187507003545761,40.0177001953125
"Australia",1955,0.473809987306595,39.0439987182617
"Australia",1956,1.30994999408722,37.3723983764648
"Australia",1957,-0.0564769990742207,35.2267990112305
"Australia",1958,-0.0241630002856255,34.3699989318848
"Australia",1959,0.251446008682251,32.4622001647949
"Australia",1960,2.81577754020691,31.4740009307861
"Australia",1961,1.72442936897278,30.3104991912842
"Australia",1962,2.0268862247467,30.4193000793457
"Australia",1963,2.13096976280212,29.3187999725342
"Australia",1964,2.6171452999115,27.6522006988525
"Australia",1965,1.01109743118286,34.4418983459473
"Australia",1966,0.60467517375946,41.2316017150879
"Australia",1967,0.788859903812408,39.2458000183105
"Australia",1968,1.69149363040924,38.2113990783691
"Australia",1969,2.96583724021912,35.7268981933594
"Australia",1970,2.1853449344635,33.9049987792969
"Australia",1971,2.07335448265076,31.3264999389648
"Australia",1972,1.36083137989044,29.735200881958
"Australia",1973,2.49975109100342,26.466100692749
"Australia",1974,0.0773155987262726,23.0130996704102
"Australia",1975,-0.958673715591431,22.8612003326416
"Australia",1976,-0.580899059772491,22.2987003326416
"Australia",1977,-1.45771765708923,21.4885005950928
"Australia",1978,-1.08359265327454,22.3798999786377
"Australia",1979,0.962253510951996,22.8866004943848
"Australia",1980,0.661012709140778,21.3488006591797
"Australia",1981,0.603122591972351,18.9447002410889
"Australia",1982,-1.0489547252655,17.387300491333
"Australia",1983,-1.30197608470917,18.892599105835
"Australia",1984,-0.668484389781952,20.3591003417969
"Australia",1985,-0.0369005091488361,21.9957008361816
"Australia",1986,1.84113752841949,23.4130992889404
"Australia",1987,3.27406716346741,22.06369972229
"Australia",1988,4.14863586425781,24.8187007904053
"Australia",1989,3.31745362281799,22.7700004577637
"Australia",1990,1.14152610301971,21.5776996612549
"Australia",1991,-1.84710156917572,22.9141006469727
"Australia",1992,-2.68826770782471,27.1513996124268
"Australia",1993,-0.694343447685242,30.3218002319336
"Australia",1994,-0.194390282034874,31.4528999328613
"Australia",1995,0.835181832313538,30.8894004821777
"Australia",1996,1.83452963829041,29.113899230957
"Australia",1997,2.59186053276062,25.7872009277344
"Australia",1998,2.72201871871948,23.7045001983643
"Australia",1999,3.80371499061584,22.5247993469238
"Australia",2000,1.28632962703705,19.4584999084473
"Australia",2001,1.70488560199738,17.0408000946045
"Australia",2002,2.79747700691223,14.9539003372192
"Australia",2003,2.47919178009033,13.1510000228882
"Australia",2004,2.57511377334595,11.8900003433228
"Australia",2005,2.95768308639526,10.828200340271
"Australia",2006,2.57933378219604,9.92364025115967
"Australia",2007,2.76426601409912,9.62771987915039
"Australia",2008,-1.96413433551788,11.7052001953125
"Australia",2009,-3.71395516395569,16.9365005493164
"Australia",2010,-3.4015200138092,20.9438991546631
"Australia",2011,-4.0379900932312,24.1961002349854
"Austria",1800,NA,NA
"Austria",1801,NA,NA
"Austria",1802,NA,NA
"Austria",1803,NA,NA
"Austria",1804,NA,NA
"Austria",1805,NA,NA
"Austria",1806,NA,NA
"Austria",1807,NA,NA
"Austria",1808,NA,NA
"Austria",1809,NA,NA
"Austria",1810,NA,NA
"Austria",1811,NA,NA
"Austria",1812,NA,NA
"Austria",1813,NA,NA
"Austria",1814,NA,NA
"Austria",1815,NA,NA
"Austria",1816,NA,NA
"Austria",1817,NA,NA
"Austria",1818,NA,NA
"Austria",1819,NA,NA
"Austria",1820,NA,NA
"Austria",1821,NA,NA
"Austria",1822,NA,NA
"Austria",1823,NA,NA
"Austria",1824,NA,NA
"Austria",1825,NA,NA
"Austria",1826,NA,NA
"Austria",1827,NA,NA
"Austria",1828,NA,NA
"Austria",1829,NA,NA
"Austria",1830,NA,NA
"Austria",1831,NA,NA
"Austria",1832,NA,NA
"Austria",1833,NA,NA
"Austria",1834,NA,NA
"Austria",1835,NA,NA
"Austria",1836,NA,NA
"Austria",1837,NA,NA
"Austria",1838,NA,NA
"Austria",1839,NA,NA
"Austria",1840,NA,NA
"Austria",1841,NA,NA
"Austria",1842,NA,NA
"Austria",1843,NA,NA
"Austria",1844,NA,NA
"Austria",1845,NA,NA
"Austria",1846,NA,NA
"Austria",1847,NA,NA
"Austria",1848,NA,NA
"Austria",1849,NA,NA
"Austria",1850,NA,NA
"Austria",1851,NA,NA
"Austria",1852,NA,NA
"Austria",1853,NA,NA
"Austria",1854,NA,NA
"Austria",1855,NA,NA
"Austria",1856,NA,NA
"Austria",1857,NA,NA
"Austria",1858,NA,NA
"Austria",1859,NA,NA
"Austria",1860,NA,NA
"Austria",1861,NA,NA
"Austria",1862,NA,NA
"Austria",1863,NA,NA
"Austria",1864,NA,NA
"Austria",1865,NA,NA
"Austria",1866,NA,NA
"Austria",1867,NA,NA
"Austria",1868,NA,NA
"Austria",1869,NA,NA
"Austria",1870,NA,NA
"Austria",1871,NA,NA
"Austria",1872,NA,NA
"Austria",1873,NA,NA
"Austria",1874,NA,NA
"Austria",1875,NA,NA
"Austria",1876,NA,NA
"Austria",1877,NA,NA
"Austria",1878,NA,NA
"Austria",1879,NA,NA
"Austria",1880,1.45124995708466,69.5829010009766
"Austria",1881,-1.12696003913879,72.0647964477539
"Austria",1882,1.81789004802704,72.6229019165039
"Austria",1883,2.25004005432129,73.5912017822266
"Austria",1884,-3.14226007461548,75.1593017578125
"Austria",1885,2.80661010742188,79.5650024414062
"Austria",1886,3.14043998718262,84.1477966308594
"Austria",1887,2.24677991867065,83.1654968261719
"Austria",1888,2.47312998771667,82.6985015869141
"Austria",1889,1.95881998538971,85.9637985229492
"Austria",1890,3.15371990203857,85.178596496582
"Austria",1891,-0.749423027038574,86.2046966552734
"Austria",1892,2.68204998970032,90.2390975952148
"Austria",1893,2.24225997924805,89.9692001342773
"Austria",1894,2.43615007400513,87.7850036621094
"Austria",1895,3.81873989105225,83.502799987793
"Austria",1896,3.71563005447388,85.7249984741211
"Austria",1897,3.83223009109497,86.9347991943359
"Austria",1898,3.26350998878479,81.5271987915039
"Austria",1899,3.16448998451233,78.2421035766602
"Austria",1900,3.19655990600586,81.1468963623047
"Austria",1901,2.75707006454468,82.7556991577148
"Austria",1902,2.4743800163269,79.1624984741211
"Austria",1903,2.11145997047424,76.2816009521484
"Austria",1904,1.9933500289917,78.4461975097656
"Austria",1905,2.04789996147156,69.466796875
"Austria",1906,2.57262992858887,65.3867034912109
"Austria",1907,-0.123971998691559,63.8623008728027
"Austria",1908,1.34444999694824,62.7803993225098
"Austria",1909,-2.83977007865906,60.817798614502
"Austria",1910,2.24867010116577,67.0727996826172
"Austria",1911,2.70883989334106,64.6175003051758
"Austria",1912,1.77274000644684,61.3558006286621
"Austria",1913,NA,63.2779998779297
"Austria",1914,NA,NA
"Austria",1915,NA,NA
"Austria",1916,NA,NA
"Austria",1917,NA,NA
"Austria",1918,NA,NA
"Austria",1919,NA,NA
"Austria",1920,NA,NA
"Austria",1921,NA,NA
"Austria",1922,NA,NA
"Austria",1923,NA,NA
"Austria",1924,-4.66091012954712,24.104700088501
"Austria",1925,-4.03984022140503,21.1905002593994
"Austria",1926,-5.36575984954834,21.468900680542
"Austria",1927,-6.46355009078979,21.8010997772217
"Austria",1928,-6.74143981933594,16.131799697876
"Austria",1929,-6.10917997360229,15.4326000213623
"Austria",1930,-8.9109001159668,19.2837009429932
"Austria",1931,-10.2664003372192,21.8339996337891
"Austria",1932,-7.95182991027832,29.4890003204346
"Austria",1933,-2.12084007263184,36.4500999450684
"Austria",1934,-3.70490002632141,39.1903991699219
"Austria",1935,-3.91138005256653,40.3894996643066
"Austria",1936,-2.48283004760742,36.4249000549316
"Austria",1937,-1.51323997974396,35.5915985107422
"Austria",1938,NA,NA
"Austria",1939,NA,NA
"Austria",1940,NA,NA
"Austria",1941,NA,NA
"Austria",1942,NA,NA
"Austria",1943,NA,NA
"Austria",1944,NA,NA
"Austria",1945,NA,NA
"Austria",1946,NA,NA
"Austria",1947,NA,NA
"Austria",1948,-8.83924961090088,34.2226982116699
"Austria",1949,-8.92409992218018,27.7001991271973
"Austria",1950,-7.45896005630493,20.3171997070312
"Austria",1951,-1.35672998428345,15.4485998153687
"Austria",1952,-0.546875,17.0881996154785
"Austria",1953,-0.0654539987444878,16.5704002380371
"Austria",1954,-0.148504003882408,13.6173000335693
"Austria",1955,-0.268224000930786,12.1682996749878
"Austria",1956,-0.48403400182724,9.20790004730225
"Austria",1957,-0.392423987388611,8.30105972290039
"Austria",1958,-3.13504004478455,11.4109001159668
"Austria",1959,-1.60821998119354,13.5500001907349
"Austria",1960,0.126635998487473,17.6760005950928
"Austria",1961,2.30238008499146,16.0254993438721
"Austria",1962,1.74738001823425,15.4749002456665
"Austria",1963,0.129172995686531,15.6330995559692
"Austria",1964,1.09139001369476,15.5485000610352
"Austria",1965,2.01758003234863,14.8088998794556
"Austria",1966,2.35379004478455,14.0740995407104
"Austria",1967,0.0697939991950989,15.6298999786377
"Austria",1968,-0.0800269991159439,16.7616996765137
"Austria",1969,0.716607987880707,16.8024997711182
"Austria",1970,1.9750200510025,18.4937000274658
"Austria",1971,2.24705004692078,17.4064998626709
"Austria",1972,2.72440004348755,16.6954002380371
"Austria",1973,1.97721004486084,16.6975994110107
"Austria",1974,2.01204991340637,16.8220996856689
"Austria",1975,-1.42171001434326,22.8561992645264
"Austria",1976,-1.98705995082855,26.1991004943848
"Austria",1977,-0.331432998180389,28.5006999969482
"Austria",1978,-0.546962976455688,32.1640014648438
"Austria",1979,-0.0893220007419586,34.1435012817383
"Austria",1980,0.770147979259491,35.7393989562988
"Austria",1981,0.869639992713928,37.4956016540527
"Austria",1982,-0.320113986730576,39.8554992675781
"Austria",1983,-1.32097995281219,44.1017990112305
"Austria",1984,0.58421802520752,46.5234985351562
"Austria",1985,0.715243995189667,48.7018013000488
"Austria",1986,-0.319209009408951,53.3688011169434
"Austria",1987,-0.517998993396759,57.5658988952637
"Austria",1988,-0.116400003433228,58.6287002563477
"Austria",1989,0.234468996524811,57.513599395752
"Austria",1990,0.894086003303528,56.1481018066406
"Austria",1991,0.690469980239868,56.3330001831055
"Austria",1992,1.73206996917725,56.2699012756348
"Austria",1993,-0.531740009784698,60.9454002380371
"Austria",1994,-1.2077499628067,64.0950012207031
"Austria",1995,-1.80086994171143,68.1985015869141
"Austria",1996,-0.129785001277924,68.1341018676758
"Austria",1997,1.7942099571228,64.1158981323242
"Austria",1998,1.22437000274658,64.4260025024414
"Austria",1999,1.0777599811554,66.818000793457
"Austria",2000,1.76230001449585,66.1925964355469
"Austria",2001,3.32087993621826,66.8125
"Austria",2002,2.41827988624573,66.2130966186523
"Austria",2003,1.42392003536224,65.2717971801758
"Austria",2004,-1.61342000961304,64.7057037353516
"Austria",2005,1.18234002590179,64.1925964355469
"Austria",2006,1.19245004653931,62.3053016662598
"Austria",2007,1.88008999824524,60.2233009338379
"Austria",2008,1.6550999879837,63.8293991088867
"Austria",2009,-1.34045004844666,69.5255966186523
"Austria",2010,-1.73517000675201,71.8302001953125
"Austria",2011,-0.438060998916626,72.2947006225586
"Belgium",1800,NA,NA
"Belgium",1801,NA,NA
"Belgium",1802,NA,NA
"Belgium",1803,NA,NA
"Belgium",1804,NA,NA
"Belgium",1805,NA,NA
"Belgium",1806,NA,NA
"Belgium",1807,NA,NA
"Belgium",1808,NA,NA
"Belgium",1809,NA,NA
"Belgium",1810,NA,NA
"Belgium",1811,NA,NA
"Belgium",1812,NA,NA
"Belgium",1813,NA,NA
"Belgium",1814,NA,NA
"Belgium",1815,NA,NA
"Belgium",1816,NA,NA
"Belgium",1817,NA,NA
"Belgium",1818,NA,NA
"Belgium",1819,NA,NA
"Belgium",1820,NA,NA
"Belgium",1821,NA,NA
"Belgium",1822,NA,NA
"Belgium",1823,NA,NA
"Belgium",1824,NA,NA
"Belgium",1825,NA,NA
"Belgium",1826,NA,NA
"Belgium",1827,NA,NA
"Belgium",1828,NA,NA
"Belgium",1829,NA,NA
"Belgium",1830,NA,NA
"Belgium",1831,NA,NA
"Belgium",1832,NA,NA
"Belgium",1833,NA,NA
"Belgium",1834,NA,NA
"Belgium",1835,NA,9.42179012298584
"Belgium",1836,NA,9.72883987426758
"Belgium",1837,NA,9.17068958282471
"Belgium",1838,NA,11.6358003616333
"Belgium",1839,NA,11.555100440979
"Belgium",1840,NA,16.4951000213623
"Belgium",1841,NA,15.0817003250122
"Belgium",1842,NA,37.9653015136719
"Belgium",1843,NA,38.6404991149902
"Belgium",1844,NA,34.6921997070312
"Belgium",1845,NA,33.0237998962402
"Belgium",1846,NA,30.7446002960205
"Belgium",1847,NA,28.0452995300293
"Belgium",1848,NA,34.350700378418
"Belgium",1849,NA,34.5035018920898
"Belgium",1850,NA,33.7184982299805
"Belgium",1851,NA,33.3499984741211
"Belgium",1852,NA,30.752799987793
"Belgium",1853,NA,27.6229991912842
"Belgium",1854,NA,23.0928993225098
"Belgium",1855,NA,22.0247001647949
